"KIN0LD6C","0","http://www.wikidata.org/entity/Q8425","society"
"EWPAGFPL","0","http://www.wikidata.org/entity/Q8425","society"
"VCEV8FUA","0","http://www.wikidata.org/entity/Q8425","society"
"OTCDL4LP","0","http://www.wikidata.org/entity/Q8425","society"
"8JI7IQAY","0","http://www.wikidata.org/entity/Q8366","algorithm"
"GF83Q8D6","0","http://www.wikidata.org/entity/Q8366","algorithm"
"5UEIRZFT","0","http://www.wikidata.org/entity/Q8366","algorithm"
"BF0UUPWO","0","http://www.wikidata.org/entity/Q8366","algorithm"
"LXAQE9R5","0","http://www.wikidata.org/entity/Q8366","algorithm"
"JBO4PPIA","0","http://www.wikidata.org/entity/Q8362","illumination"
"HRYJTDFF","0","http://www.wikidata.org/entity/Q8362","illumination"
"J1XS7IL3","0","http://www.wikidata.org/entity/Q8362","illumination"
"KR49EICX","0","http://www.wikidata.org/entity/Q8362","illumination"
"07IWUZQN","0","http://www.wikidata.org/entity/Q8362","illumination"
"CIINDFHR","0","http://www.wikidata.org/entity/Q8362","illumination"
"WFO7KTA8","0","http://www.wikidata.org/entity/Q8362","illumination"
"X28M7896","0","http://www.wikidata.org/entity/Q8362","illumination"
"60L8NQHE","0","http://www.wikidata.org/entity/Q8362","illumination"
"6FCKC2B5","0","http://www.wikidata.org/entity/Q8362","illumination"
"IQNES0QQ","0","http://www.wikidata.org/entity/Q8362","illumination"
"YFZVRO99","0","http://www.wikidata.org/entity/Q8362","illumination"
"OI4TDZPW","0","http://www.wikidata.org/entity/Q8274","manga"
"V8IEUCVX","0","http://www.wikidata.org/entity/Q8274","manga"
"G95VAXMG","0","http://www.wikidata.org/entity/Q8274","manga"
"C2MBVRL7","0","http://www.wikidata.org/entity/Q8274","manga"
"P572K1YM","0","http://www.wikidata.org/entity/Q8274","manga"
"KD6A75G2","0","http://www.wikidata.org/entity/Q8274","manga"
"OS27Q2DO","0","http://www.wikidata.org/entity/Q8274","manga"
"0S90QD8B","0","http://www.wikidata.org/entity/Q8274","manga"
"C3ATWFES","0","http://www.wikidata.org/entity/Q8261","novel"
"UZSJ2FYK","0","http://www.wikidata.org/entity/Q8261","novel"
"S72GPKNY","0","http://www.wikidata.org/entity/Q8261","novel"
"N0R07G5V","0","http://www.wikidata.org/entity/Q8261","novel"
"5XYMGJ87","0","http://www.wikidata.org/entity/Q8261","novel"
"TDXJV0S9","0","http://www.wikidata.org/entity/Q8261","novel"
"KKCMAN2Y","0","http://www.wikidata.org/entity/Q8261","novel"
"ACM2RPK0","0","http://www.wikidata.org/entity/Q8261","novel"
"TVD3OPNL","0","http://www.wikidata.org/entity/Q8261","novel"
"RRRVZ18F","0","http://www.wikidata.org/entity/Q8261","novel"
"JIRGNG3Q","0","http://www.wikidata.org/entity/Q8261","novel"
"7VM2Y1MO","0","http://www.wikidata.org/entity/Q8261","novel"
"G758QTLR","0","http://www.wikidata.org/entity/Q8157","dolphin"
"KAFHNHOT","0","http://www.wikidata.org/entity/Q8157","dolphin"
"E3ITW2W1","0","http://www.wikidata.org/entity/Q8157","dolphin"
"MLL2YU2E","0","http://www.wikidata.org/entity/Q8157","dolphin"
"6BYR96WV","0","http://www.wikidata.org/entity/Q8157","dolphin"
"TI3CKZFL","0","http://www.wikidata.org/entity/Q8157","dolphin"
"KSCAN96I","0","http://www.wikidata.org/entity/Q8157","dolphin"
"D4HEHTJ8","0","http://www.wikidata.org/entity/Q8148","industry"
"HV0ZX7VD","0","http://www.wikidata.org/entity/Q8148","industry"
"7RFB1AV6","0","http://www.wikidata.org/entity/Q8142","currency"
"KTHK1JFB","0","http://www.wikidata.org/entity/Q8142","currency"
"R3Q1E1W6","0","http://www.wikidata.org/entity/Q8142","currency"
"XV87CCM7","0","http://www.wikidata.org/entity/Q8142","currency"
"3IJDH3AJ","0","http://www.wikidata.org/entity/Q8142","currency"
"V7Y7WB8J","0","http://www.wikidata.org/entity/Q8109","Mexican Grand Prix"
"IIW975ZB","0","http://www.wikidata.org/entity/Q8109","Mexican Grand Prix"
"HJETWRPD","0","http://www.wikidata.org/entity/Q8109","Mexican Grand Prix"
"62VXW0DD","0","http://www.wikidata.org/entity/Q8109","Mexican Grand Prix"
"ZSPUCPBH","0","http://www.wikidata.org/entity/Q8109","Mexican Grand Prix"
"OLC19N2E","0","http://www.wikidata.org/entity/Q8109","Mexican Grand Prix"
"E19MVGBB","0","http://www.wikidata.org/entity/Q8109","Mexican Grand Prix"
"SS6EE53S","0","http://www.wikidata.org/entity/Q8092","tropical cyclone"
"MU531TF0","0","http://www.wikidata.org/entity/Q8092","tropical cyclone"
"KT2SY53B","0","http://www.wikidata.org/entity/Q8092","tropical cyclone"
"41CXMJ0H","0","http://www.wikidata.org/entity/Q8092","tropical cyclone"
"8CNAV0JV","0","http://www.wikidata.org/entity/Q8072","volcano"
"APL83J04","0","http://www.wikidata.org/entity/Q8072","volcano"
"BQHXE9CV","0","http://www.wikidata.org/entity/Q8072","volcano"
"V11B2OCI","0","http://www.wikidata.org/entity/Q8072","volcano"
"IUIPTZIF","0","http://www.wikidata.org/entity/Q8072","volcano"
"FOAXCJBR","0","http://www.wikidata.org/entity/Q8072","volcano"
"9W41Y54J","0","http://www.wikidata.org/entity/Q8072","volcano"
"0SKD8V7K","0","http://www.wikidata.org/entity/Q8072","volcano"
"I979NOLG","0","http://www.wikidata.org/entity/Q8072","volcano"
"8JKU6YKY","0","http://www.wikidata.org/entity/Q8072","volcano"
"VWLWNU4K","0","http://www.wikidata.org/entity/Q8072","volcano"
"FC1HS7WT","0","http://www.wikidata.org/entity/Q8072","volcano"
"4FYXW7BF","0","http://www.wikidata.org/entity/Q8068","flood"
"BYTSNK7R","0","http://www.wikidata.org/entity/Q8068","flood"
"7KG53UDM","0","http://www.wikidata.org/entity/Q8068","flood"
"J7LY69OH","0","http://www.wikidata.org/entity/Q8054","protein"
"X2L03UNG","0","http://www.wikidata.org/entity/Q8054","protein"
"X415FL28","0","http://www.wikidata.org/entity/Q8054","protein"
"4N3CHRNJ","0","http://www.wikidata.org/entity/Q8054","protein"
"OGRINU3W","0","http://www.wikidata.org/entity/Q8054","protein"
"5XRMU133","0","http://www.wikidata.org/entity/Q8054","protein"
"YCCX9G2K","0","http://www.wikidata.org/entity/Q8054","protein"
"DTPRPV9S","0","http://www.wikidata.org/entity/Q8054","protein"
"I0HRK8NB","0","http://www.wikidata.org/entity/Q8047","enzyme"
"E3Q5EHRB","0","http://www.wikidata.org/entity/Q8047","enzyme"
"FE49BZCI","0","http://www.wikidata.org/entity/Q8047","enzyme"
"04AWOCIZ","0","http://www.wikidata.org/entity/Q8036","Italian Grand Prix"
"7TTRWLYB","0","http://www.wikidata.org/entity/Q8036","Italian Grand Prix"
"5RESPCOC","0","http://www.wikidata.org/entity/Q8036","Italian Grand Prix"
"2HLC2KSQ","0","http://www.wikidata.org/entity/Q8036","Italian Grand Prix"
"7PL3VYPD","0","http://www.wikidata.org/entity/Q8036","Italian Grand Prix"
"H7XF52NJ","0","http://www.wikidata.org/entity/Q8036","Italian Grand Prix"
"TCB1275H","0","http://www.wikidata.org/entity/Q8036","Italian Grand Prix"
"UXOW1O06","0","http://www.wikidata.org/entity/Q8036","Italian Grand Prix"
"NXSQCBTR","0","http://www.wikidata.org/entity/Q8032","Indianapolis 500"
"777WV0TX","0","http://www.wikidata.org/entity/Q8032","Indianapolis 500"
"4SAFVN7Z","0","http://www.wikidata.org/entity/Q8032","Indianapolis 500"
"JWU5CIHV","0","http://www.wikidata.org/entity/Q8032","Indianapolis 500"
"BJ0NT1IS","0","http://www.wikidata.org/entity/Q8032","Indianapolis 500"
"JLIUP9KH","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"F48UVC19","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"N8KY0SUM","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"IU2BD57G","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"2KM69EK9","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"CY46HV4A","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"2ISOVUNE","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"294I7P16","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"RURMYX3Z","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"I254U8XT","0","http://www.wikidata.org/entity/Q8019","British Grand Prix"
"3HJZRHH4","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"6IJXURZF","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"GJYOAJZG","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"DDI0CCTU","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"M7X28AJ5","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"M9UGGLPJ","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"BC2PRWI9","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"JP38LE8S","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"QRUZ12UH","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"ZD31WOXF","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"BIIHU8MP","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"MADP8266","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"DSP90HXZ","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"Y1AWQ78V","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"P87F8UK6","0","http://www.wikidata.org/entity/Q8000","Japanese Grand Prix"
"EIO64X0W","0","http://www.wikidata.org/entity/Q7998","German Grand Prix"
"OLT8OMJ9","0","http://www.wikidata.org/entity/Q7998","German Grand Prix"
"47RFUEFG","0","http://www.wikidata.org/entity/Q7998","German Grand Prix"
"W8NW2SY5","0","http://www.wikidata.org/entity/Q7998","German Grand Prix"
"YK3TN4E5","0","http://www.wikidata.org/entity/Q7998","German Grand Prix"
"1HWYKEKS","0","http://www.wikidata.org/entity/Q7998","German Grand Prix"
"ZPEZ4T6D","0","http://www.wikidata.org/entity/Q7998","German Grand Prix"
"BN4J5NHC","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
"9GDI77NZ","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
"P8GSGIPF","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
"K04R1M7F","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
"BXRK4CRR","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
"8329AH7J","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
"Y3VD4N3T","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
"TFFZ2JQU","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
"CFRBC05Y","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
"6EMZO8SQ","0","http://www.wikidata.org/entity/Q7997","French Grand Prix"
