col0,col1,col2,col3,col4,col5,col6,col7
2019 Paris–Camembert,Pont-Audemer,1.1,Livarot,France,182,2019 UCI Europe Tour,2019-04-16
2018 Paris–Camembert,Pont-Audemer,1.1,Livarot,France,200,2018 UCI Europe Tour,2018-04-10
2017 Paris–Camembert,Pont-Audemer,1.1,Livarot,France,200,2017 French Road Cycling Cup,2017-04-11
2016 Paris–Camembert,Pont-Audemer,1.1,Vimoutiers,France,205,2016 UCI Europe Tour,2016-04-03
2019 Paris–Camembert,Pont-Audemer,Paris–Camembert,Livarot,France,182,2019 UCI Europe Tour,2019-04-16
2018 Paris–Camembert,Pont-Audemer,Paris–Camembert,Livarot,France,200,2018 UCI Europe Tour,2018-04-10
2017 Paris–Camembert,Pont-Audemer,Paris–Camembert,Livarot,France,200,2017 French Road Cycling Cup,2017-04-11
2016 Paris–Camembert,Pont-Audemer,Paris–Camembert,Vimoutiers,France,205,2016 UCI Europe Tour,2016-04-03
2015 Paris–Camembert,Pont-Audemer,Paris–Camembert,Vimoutiers,France,195,2015 UCI Europe Tour,2015-04-05
2013 Paris–Camembert,Magnanville,Paris–Camembert,Vimoutiers,France,206.5,2013 UCI Europe Tour,2013-04-09
2014 Paris–Camembert,Magnanville,Paris–Camembert,Vimoutiers,France,210,2014 UCI Europe Tour,2014-04-15
2011 Paris–Camembert,Magnanville,Paris–Camembert,Vimoutiers,France,206.5,2010–11 UCI Europe Tour,2011-04-12
2012 Paris–Camembert,Magnanville,Paris–Camembert,Vimoutiers,France,206.5,2012 UCI Europe Tour,2012-04-10
2010 Paris–Camembert,Magnanville,Paris–Camembert,Vimoutiers,France,206.5,2009–10 UCI Europe Tour,2010-04-13
2009 Paris–Camembert,Magnanville,Paris–Camembert,Vimoutiers,France,202.7,2009 French Road Cycling Cup,2009-04-14
