col0,col1,col2,col3
The Rat Pack,Neal H. Moritz,English,Rat Pack
Raptor,Roger Corman,English,mad scientist
Mars Needs Women,Larry Buchanan,English,extraterrestrial life
Tru Confessions,Stu Krieger,English,filmmaking
God on Trial,Mark Redhead,English,World War II
Cabin by the Lake,Neal H. Moritz,English,serial killer
Bernard and the Genie,Mary Francis,English,time travel
S.S. Doomtrooper,Phillip J. Roth,English,Nazism and occultism
Treasure Island,Alan Moloney,English,treasure hunting
Geek Charming,Tracey Jeffrey,English,filmmaking
The Informant,Steven-Charles Jaffe,English,The Troubles
