col0,col1,col2,col3,col4
Račkovo sedlo,Poland,Tatra County,Tatra National Park,Western Tatras
Gáborovo sedlo,Poland,Tatra County,Tatra National Park,Western Tatras
Bystré sedlo,Poland,Tatra County,Tatra National Park,Western Tatras
Tomanovské sedlo,Poland,Poprad District,Tatra National Park,Western Tatras
Parichvost,Slovakia,Tvrdošín District,Tatra National Park,Western Tatras
Smutné sedlo,Slovakia,Tvrdošín District,Tatra National Park,Western Tatras
Baníkovské sedlo,Slovakia,Tvrdošín District,Tatra National Park,Western Tatras
Račkovo sedlo,Slovakia,Liptovský Mikuláš District,Tatra National Park,Western Tatras
Parichvost,Slovakia,Liptovský Mikuláš District,Tatra National Park,Western Tatras
Priehyba,Slovakia,Liptovský Mikuláš District,Tatra National Park,Western Tatras
Gáborovo sedlo,Slovakia,Liptovský Mikuláš District,Tatra National Park,Western Tatras
