col0,col1,col2,col3,col4,col5
Hever Castle,anonymous,Grade I listed building,quadrangular castle,William de Hever,United Kingdom
Chillingham Castle,anonymous,Grade I listed building,quadrangular castle,Sir Thomas Heton,United Kingdom
Bodiam Castle,anonymous,scheduled monument,quadrangular castle,Edward Dalyngrigge,United Kingdom
Bolton Castle,John Lewyn,scheduled monument,quadrangular castle,"Richard le Scrope, 1st Baron Scrope of Bolton",United Kingdom
Beverston Castle,anonymous,scheduled monument,castle,Maurice de Gaunt,United Kingdom
Westenhanger Castle,anonymous,scheduled monument,manor house,John de Criol,United Kingdom
Wressle Castle,John Lewyn,scheduled monument,archaeological site,"Thomas Percy, 1st Earl of Worcester",United Kingdom
Inverlochy Castle,anonymous,scheduled monument,quadrangular castle,Clan Cumming,United Kingdom
Chideock Castle,anonymous,scheduled monument,quadrangular castle,John Chideock,United Kingdom
Woodsford Castle,anonymous,Grade I listed building,quadrangular castle,"Guy de Bryan, 1st Baron Bryan",United Kingdom
