col0,col1,col2,col3
Vaslui,Western Moldavia,Vaslui,Armenian Soviet Encyclopedia
Tulcea,Dobruja,Tulcea,Armenian Soviet Encyclopedia
Constanța,Dobruja,Constanța,Armenian Soviet Encyclopedia
Reșița,Banat,Reșița,Armenian Soviet Encyclopedia
Ploiești,Wallachia,Ploiești,Ottův slovník naučný
Vaslui,Western Moldavia,Vaslui,Ottův slovník naučný
Tulcea,Dobruja,Tulcea,Paulys Realenzyklopädie der klassischen Altertumswissenschaft
Constanța,Dobruja,Constanța,Paulys Realenzyklopädie der klassischen Altertumswissenschaft
Sibiu,Transylvania,Sibiu,Brockhaus and Efron Encyclopedic Dictionary
Piatra Neamț,Western Moldavia,Piatra Neamț,Brockhaus and Efron Encyclopedic Dictionary
Botoșani,Western Moldavia,Botoșani,Brockhaus and Efron Encyclopedic Dictionary
Orșova,Banat,Orșova,New Encyclopedic Dictionary
Calafat,Oltenia,Calafat,Sytin Military Encyclopedia
Medgidia,Dobruja,Medgidia,Sytin Military Encyclopedia
Oltenița,Wallachia,Oltenița,Sytin Military Encyclopedia
