col0,col1,col2,col3,col4
Annals of Cardiac Anaesthesia,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,1998-01-01
African Journal of Paediatric Surgery,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,2004-01-01
Noise & Health,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,1999-01-01
Geoscientific Model Development,Creative Commons Attribution,English,European Union,2008-01-01
Acta Chimica Slovenica,Creative Commons Attribution,English,Slovenia,1954-01-01
Geoscientific Model Development,Creative Commons Attribution,English,Germany,2008-01-01
International Journal of Circumpolar Health,Creative Commons Attribution-NonCommercial,English,United Kingdom,1972-01-01
Science and Technology of Advanced Materials,Creative Commons Attribution-NonCommercial,English,United Kingdom,2000-01-01
Journal of Radiation Research,Creative Commons Attribution-NonCommercial,English,United Kingdom,1960-01-01
Open Biology,Creative Commons Attribution,English,United Kingdom,2011-01-01
Psyche,Creative Commons Attribution,English,United Kingdom,1874-01-01
Journal of Machine Learning Research,Creative Commons Attribution 4.0 International,English,United States of America,2000-01-01
Journal of Medical Physics,Creative Commons Attribution–NonCommercial-ShareAlike,English,United States of America,1976-01-01
Journal of Vision,Creative Commons Attribution-NonCommercial-NoDerivatives,English,United States of America,2001-01-01
