col0,col1,col2,col3
2014 Giro d'Italia,"2014 Giro d'Italia, Stage 1",2015 Giro d'Italia,2014-06-01
2013 Eneco Tour,"2013 Eneco Tour, Stage 1",2014 Eneco Tour,2013-08-18
2013 Giro d'Italia,"2013 Giro d'Italia, Stage 1",2014 Giro d'Italia,2013-05-26
2012 Eneco Tour,"2012 Eneco Tour, Stage 1",2013 Eneco Tour,2012-08-12
2017 Tour of the Basque Country,"2017 Tour of the Basque Country, Stage 1",2018 Tour of the Basque Country,2017-04-08
2017 Vuelta a España,"2017 Vuelta a España, Stage 1",2018 Vuelta a España,2017-09-10
2017 Volta a Catalunya,"2017 Volta a Catalunya, Stage 1",2018 Volta a Catalunya,2017-03-26
2017 Tirreno–Adriatico,"2017 Tirreno–Adriatico, Stage 1",2018 Tirreno–Adriatico,2017-03-14
2017 Abu Dhabi Tour,"2017 Abu Dhabi Tour, Stage 1",2018 Abu Dhabi Tour,2017-02-26
2017 Tour Down Under,1st stage of the Tour Down Under 2017,2018 Tour Down Under,2017-01-22
2017 Giro d'Italia,"2017 Giro d'Italia, Stage 1",2018 Giro d'Italia,2017-05-28
2017 Tour de France,"2017 Tour de France, Stage 18",2018 Tour de France,2017-07-23
2016 Tour de Romandie,"Tour de Romandie 2016, prologue stage",2017 Tour de Romandie,2016-05-01
2016 Tour of the Basque Country,"2016 Tour of the Basque Country, Stage 1",2017 Tour of the Basque Country,2016-04-09
2016 Volta a Catalunya,"2016 Volta a Catalunya, Stage 1",2017 Volta a Catalunya,2016-03-27
