col0,col1,col2,col3,col4
2018 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2019 Hungarian Team Badminton Championships,Hungarian Team Badminton Championships,badminton
2020 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2020,Hungarian Team Badminton Championships,badminton
2016 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2017 Hungarian Team Badminton Championships,Hungarian Team Badminton Championships,badminton
2015 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2016 Hungarian Team Badminton Championships,Hungarian Team Badminton Championships,badminton
2014 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2015 Hungarian Team Badminton Championships,Hungarian Team Badminton Championships,badminton
2013 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2014 Hungarian Team Badminton Championships,Hungarian Team Badminton Championships,badminton
2010 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2011 Hungarian Team Badminton Championships,Hungarian Team Badminton Championships,badminton
2006 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2007 Hungarian Team Badminton Championships,Hungarian Team Badminton Championships,badminton
2003 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2004 Hungarian Team Badminton Championships,Hungarian Team Badminton Championships,badminton
1999 Hungarian Team Badminton Championships,WikiProject Badminton/tournament focus list,2000 Hungarian Team Badminton Championships,Hungarian Team Badminton Championships,badminton
