col0,col1,col2,col3,col4,col5,col6
2018 Copa Colsanitas,2018-04-09,2018-01-01,2018 Copa Colsanitas – Singles,tennis tournament edition,2017 Copa Colsanitas,tennis
2017 Copa Colsanitas,2017-04-10,2017-01-01,2017 Copa Colsanitas – Singles,tennis tournament edition,2016 Copa Colsanitas,tennis
2016 Copa Colsanitas,2016-04-11,2016-01-01,2016 Copa Colsanitas – Singles,tennis tournament edition,2015 Copa Colsanitas,tennis
2015 Copa Colsanitas,2015-04-13,2015-01-01,2015 Copa Colsanitas – Singles,tennis tournament edition,2014 Copa Colsanitas,tennis
2014 Copa Colsanitas,2014-04-07,2014-01-01,2014 Copa Colsanitas – Doubles,tennis tournament edition,2013 Copa Colsanitas,tennis
2004 Copa Colsanitas,2004-02-21,2004-01-01,2004 Copa Colsanitas Seguros Bolivar – Doubles,tennis tournament edition,2003 Copa Colsanitas,tennis
2009 Copa Sony Ericsson Colsanitas,2009-02-16,2009-01-01,2009 Copa Sony Ericsson Colsanitas – Doubles,tennis tournament edition,2008 Copa Colsanitas,tennis
2012 Copa Sony Ericsson Colsanitas,2012-02-13,2012-01-01,2012 Copa Sony Ericsson Colsanitas – Doubles,tennis tournament edition,2011 Copa Sony Ericsson Colsanitas,tennis
2018 Copa Colsanitas,2018-04-09,2018-01-01,2018 Copa Colsanitas – Singles,Copa Colsanitas,2017 Copa Colsanitas,tennis
2017 Copa Colsanitas,2017-04-10,2017-01-01,2017 Copa Colsanitas – Singles,Copa Colsanitas,2016 Copa Colsanitas,tennis
2016 Copa Colsanitas,2016-04-11,2016-01-01,2016 Copa Colsanitas – Singles,Copa Colsanitas,2015 Copa Colsanitas,tennis
2015 Copa Colsanitas,2015-04-13,2015-01-01,2015 Copa Colsanitas – Singles,Copa Colsanitas,2014 Copa Colsanitas,tennis
2014 Copa Colsanitas,2014-04-07,2014-01-01,2014 Copa Colsanitas – Doubles,Copa Colsanitas,2013 Copa Colsanitas,tennis
