col0,col1,col2,col3,col4
Nelson County,Thomas Nelson,"National Register of Historic Places listings in Nelson County, Virginia",Virginia,14789
Montgomery County,Richard Montgomery,"National Register of Historic Places listings in Montgomery County, Virginia",Virginia,96207
Middlesex County,Middlesex,"National Register of Historic Places listings in Middlesex County, Virginia",Virginia,10762
Mathews County,Thomas Mathews,"National Register of Historic Places listings in Mathews County, Virginia",Virginia,8897
Madison County,James Madison,"National Register of Historic Places listings in Madison County, Virginia",Virginia,13200
Lunenburg County,Duchy of Brunswick-Lüneburg,"National Register of Historic Places listings in Lunenburg County, Virginia",Virginia,12527
Loudoun County,"John Campbell, 4th Earl of Loudoun","National Register of Historic Places listings in Loudoun County, Virginia",Virginia,349679
Lee County,Henry Lee III,"National Register of Historic Places listings in Lee County, Virginia",Virginia,25185
Lancaster County,Lancaster,"National Register of Historic Places listings in Lancaster County, Virginia",Virginia,11148
King William County,William III,"National Register of Historic Places listings in King William County, Virginia",Virginia,16097
King and Queen County,William III,"National Register of Historic Places listings in King and Queen County, Virginia",Virginia,7130
James City County,James VI and I,"National Register of Historic Places listings in James City County, Virginia",Virginia,70516
Isle of Wight County,Isle of Wight,"National Register of Historic Places listings in Isle of Wight County, Virginia",Virginia,35656
Highland County,elevation,"National Register of Historic Places listings in Highland County, Virginia",Virginia,2215
