col0,col1,col2,col3,col4,col5
Draper Town Center,2013-08-18,Mountain Time Zone,2,Utah Transit Authority,tram stop
Decker Lake,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,tram stop
Daybreak Parkway,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,tram stop
Central Pointe,1999-12-04,Mountain Time Zone,3,Utah Transit Authority,tram stop
Bingham Junction,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,tram stop
Ball Park,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,tram stop
Pleasant View,2008-09-29,Mountain Time Zone,1,Utah Transit Authority,bus stop
Orem,2012-12-10,Mountain Time Zone,2,Utah Transit Authority,bus stop
Murray North,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,bus stop
Millcreek,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,bus stop
Midvale Fort Union,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,bus stop
Midvale Center,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,bus stop
Meadowbrook,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,bus stop
