col0,col1,col2,col3
Apolo Municipality,Bolivia,"Apolo, La Paz",1452
Santa Rosa Municipality,Bolivia,Santa Rosa de Yacuma,200
Ixiamas Municipality,Bolivia,Ixiamas,200
Tipuani Municipality,Bolivia,Tipuani,695
Cairoma Municipality,Bolivia,Cairoma,4000
Municipio de Filadelfia,Bolivia,Filadelfia,230
Municipio de Puerto Gonzalo Moreno,Bolivia,Puerto Gonzalo Moreno,150
Municipio de Nueva Esperanza,Bolivia,Nueva Esperanza,135
Municipio de Sena,Bolivia,Sena,200
Charaña Municipality,Bolivia,Charaña,4100
Municipio de Bolpebra,Bolivia,Bolpebra,280
Municipio de Santa Rosa del Abuná,Bolivia,Santa Rosa del Abuná,145
Municipio de Puerto Rico,Bolivia,Puerto Rico,200
Porvenir,Bolivia,Porvenir,260
Vacas Municipality,Bolivia,Vacas,3400
