col0,col1,col2,col3,col4
Vilamor,parish of Galicia,Mondoñedo,Spain,Ogrobe
Vilavella,parish of Galicia,As Pontes de García Rodríguez,Spain,O Bidueiro
Vilela,parish of Galicia,Carballo,Spain,Vilela
A Faeira,parish of Galicia,As Pontes de García Rodríguez,Spain,A Faeira
Goente,parish of Galicia,As Pontes de García Rodríguez,Spain,Goente
Vilela,civil parish,Carballo,Spain,Vilela
Ribadeo,parish of Galicia,Ribadeo,Spain,Cantarrá
Cesuris,parish of Galicia,Manzaneda,Spain,A Mata
Ribadeo,parish of Galicia,Ribadeo,Spain,Ribadeo
Cesuris,parish of Galicia,Manzaneda,Spain,Cesuris
