col0,col1,col2,col3
Sakura Wars,1996-09-27,harem,media franchise
Les Aventures des Schtroumpfs,1965-01-01,children's film,film
On the Comet,1970-01-01,science fiction film,film
History of Alabama and Dictionary of Alabama Biography,1921-01-01,biography,written work
SCP Foundation,2008-07-19,science fiction,literary work
The Dresden Files short fiction,2010-11-11,urban fantasy,series of creative works
Song of India,1949-01-01,adventure film,series of creative works
Bayerisches Wörterbuch,2008-01-01,dictionary,series of creative works
History of Alabama and Dictionary of Alabama Biography,1921-01-01,biography,series of creative works
SCP Foundation,2008-07-19,science fiction,series of creative works
Aus den holsteinischen Marschen,1858-01-01,travelogue,series of creative works
Asa Branca: Um Sonho Brasileiro,1981-01-01,drama film,series of creative works
