col0,col1,col2,col3,col4
Callahan County,Brown County,county of Texas,Baird,2334
Burleson County,Robertson County,county of Texas,Caldwell,1755
Hall County,Briscoe County,county of Texas,Memphis,2342
Archer County,Baylor County,county of Texas,Archer City,2398
Burnet County,Blanco County,county of Texas,Burnet,2644
Bowie County,Miller County,county of Texas,Boston,2390
Andrews County,Ector County,county of Texas,Andrews,3888
Baylor County,Knox County,county of Texas,Seymour,2334
El Paso County,Hudspeth County,county of Texas,El Paso,2628
Bastrop County,Caldwell County,county of Texas,Bastrop,2320
Bell County,Milam County,county of Texas,Belton,2818
Bosque County,Hamilton County,county of Texas,Meridian,2597
Bee County,Refugio County,county of Texas,Beeville,2280
Anderson County,Leon County,county of Texas,Palestine,2792
Austin County,Waller County,county of Texas,Bellville,1700
