col0,col1,col2,col3
Santa Catarina,Armenian Soviet Encyclopedia,7001161,Santa Catarina Province
Maranhão,Brockhaus and Efron Encyclopedic Dictionary,7000229,Maranhão Province
Rio de Janeiro,Brockhaus and Efron Encyclopedic Dictionary,16718956,Rio de Janeiro Province
Paraíba,Brockhaus and Efron Encyclopedic Dictionary,4025558,Paraíba Province
Minas Gerais,Brockhaus and Efron Encyclopedic Dictionary,21119536,Minas Gerais Province
Mato Grosso,Brockhaus and Efron Encyclopedic Dictionary,3344544,Mato Grosso Province
Alagoas,Brockhaus and Efron Encyclopedic Dictionary,3375823,Alagoas Province
Pernambuco,Brockhaus and Efron Encyclopedic Dictionary,9473266,Pernambuco Province
Sergipe,Brockhaus and Efron Encyclopedic Dictionary,2288116,Sergipe Province
Ceará,Brockhaus and Efron Encyclopedic Dictionary,9020460,Ceará Province
Goiás,Brockhaus and Efron Encyclopedic Dictionary,6778772,Goiás Province
Espírito Santo,Brockhaus and Efron Encyclopedic Dictionary,3885049,Espírito Santo Province
Piauí,Brockhaus and Efron Encyclopedic Dictionary,3219257,Piauí Province
Amapá,Armenian Soviet Encyclopedia,797722,Amapá Territory
Rio Grande do Sul,Brockhaus and Efron Encyclopedic Dictionary,11322895,São Pedro do Rio Grande do Sul Province
