col0,col1,col2,col3
Riot of Rostock-Lichtenhagen,1992-08-01,violent crime,Rostock
Stonewall riots,1969-06-28,demonstration,New York
1968 Chicago riots,1968-04-07,riot,Illinois
2011 Vancouver Stanley Cup riot,2011-06-01,riot,British Columbia
Revolution of the Park,1890-07-26,riot,Buenos Aires
Corpus de Sang,1640-06-07,riot,Barcelona
Dinamo Zagreb–Red Star Belgrade riot,1990-05-13,riot,Zagreb
Crown Heights riot,1991-01-01,riot,New York
July 2009 Ürümqi riots,2009-07-05,riot,Ürümqi
Riot of Rostock-Lichtenhagen,1992-08-01,riot,Rostock
Watts riots,1965-08-01,riot,Watts
