col0,col1,col2,col3
rue Pierre-et-Marie-Curie,Paris,"Rue Saint-Jacques, Paris",Marie Curie
rue Sophie-Germain,14th arrondissement of Paris,avenue du Général-Leclerc,Sophie Germain
rue Évariste-Galois,Paris,rue Léon-Frapié,Évariste Galois
rue Vasco-de-Gama,Paris,avenue Félix-Faure,Vasco da Gama
"Pushkinska Street, Odessa",Odessa,Derybasivska Street,Alexander Pushkin
rue Évariste-Galois,Saint-Fargeau,rue Léon-Frapié,Évariste Galois
rue Christophe-Colomb,Paris,Avenue George V,Christopher Columbus
rue Jacques-Cartier,Paris,rue Firmin-Gémier,Jacques Cartier
rue Rubens,Paris,boulevard de l'Hôpital,Peter Paul Rubens
rue George-Sand,Paris,avenue Mozart,George Sand
