col0,col1,col2,col3,col4
2010 Tour de l'Avenir,Romain Hardy,Darwin Atapuma,2009 Tour de l'Avenir,French men's U23 national road cycling team 2010
2011 Tour de l'Avenir,Simon Yates,Georg Preidler,2010 Tour de l'Avenir,Colombian men's U23 national road cycling team 2011
2014 Tour de l'Avenir,Kristoffer Skjerping,Tao Geoghegan Hart,2013 Tour de l'Avenir,Australian men's U23 national road cycling team 2014
2011 Tour de l'Avenir,Simon Yates,Georg Preidler,2010 Tour de l'Avenir,Mixed men's U23 UCI road cycling team
2014 Tour de l'Avenir,Kristoffer Skjerping,Tao Geoghegan Hart,2013 Tour de l'Avenir,French men's U23 national road cycling team 2014
2011 Tour de l'Avenir,Georg Preidler,Jordi Simón,2010 Tour de l'Avenir,Netherlands men's U23 national road cycling team 2011
2013 Tour de l'Avenir,Caleb Ewan,Gavin Mannion,2012 Tour de l'Avenir,French men's U23 national road cycling team 2013
2011 Tour de l'Avenir,Georg Preidler,Jordi Simón,2010 Tour de l'Avenir,Colombian men's U23 national road cycling team 2011
2013 Tour de l'Avenir,Caleb Ewan,Gavin Mannion,2012 Tour de l'Avenir,Norwegian men's U23 national road cycling team 2013
2014 Tour de l'Avenir,Davide Martinelli,Robert Power,2013 Tour de l'Avenir,Australian men's U23 national road cycling team 2014
2011 Tour de l'Avenir,Georg Preidler,Jordi Simón,2010 Tour de l'Avenir,Mixed men's U23 UCI road cycling team
2014 Tour de l'Avenir,Davide Martinelli,Robert Power,2013 Tour de l'Avenir,French men's U23 national road cycling team 2014
2010 Tour de l'Avenir,John Degenkolb,Romain Bardet,2009 Tour de l'Avenir,French men's U23 national road cycling team 2010
2013 Tour de l'Avenir,Jasper Stuyven,Gavin Mannion,2012 Tour de l'Avenir,Norwegian men's U23 national road cycling team 2013
