col0,col1,col2,col3
67P/Churyumov–Gerasimenko,7.0405,Svetlana Gerasimenko,contact binary
118401 LINEAR,0.23766,Lincoln Near-Earth Asteroid Research,periodic comet
26P/Grigg–Skjellerup,22.3564,Jean-Louis Pons,periodic comet
67P/Churyumov–Gerasimenko,7.0405,Svetlana Gerasimenko,periodic comet
7968 Elst–Pizarro,1.3868,Eric Walter Elst,periodic comet
Tempel 1,10.5251,Wilhelm Tempel,periodic comet
4015 Wilson–Harrington,2.785,Eleanor F. Helin,periodic comet
60558 Echeclus,4.342,Spacewatch,periodic comet
2060 Chiron,6.9311,Charles T. Kowal,periodic comet
19P/Borrelly,30.3,Alphonse Borrelly,periodic comet
