col0,col1,col2,col3
Fairy Tail: 100 Years Quest,shōnen,Japan,2018-07-24
Jujutsu Kaisen,shōnen,Japan,2018-03-05
Edens Zero,shōnen,Japan,2018-06-27
Act-age,shōnen,Japan,2018-01-22
Smile Down the Runway,shōnen,Japan,2017-05-31
Naruto: The Seventh Hokage and the Scarlet Spring,shōnen,Japan,2015-04-27
Welcome to Demon School! Iruma-kun,shōnen,Japan,2017-03-01
The Quintessential Quintuplets,shōnen,Japan,2017-08-09
O Maidens in Your Savage Season,shōnen,Japan,2016-12-01
Senryu Girl,shōnen,Japan,2016-10-01
