col0,col1,col2,col3
Castle in the Sky,1986-08-02,Studio Ghibli,Hayao Miyazaki
Porco Rosso,1992-01-01,Studio Ghibli,Hayao Miyazaki
Ponyo on the Cliff by the Sea,2008-07-19,Studio Ghibli,Hayao Miyazaki
Kiki's Delivery Service,1989-07-29,Studio Ghibli,Hayao Miyazaki
From Up on Poppy Hill,2011-07-16,Studio Ghibli,Hayao Miyazaki
Princess Mononoke,1997-07-12,Studio Ghibli,Hayao Miyazaki
Spirited Away,2001-07-20,Studio Ghibli,Hayao Miyazaki
My Neighbor Totoro,1988-04-16,Studio Ghibli,Hayao Miyazaki
Howl's Moving Castle,2004-09-05,Studio Ghibli,Hayao Miyazaki
Doraemon: Nobita's Dinosaur,1980-03-15,Shin-Ei Animation,Fujiko F. Fujio
Digimon Adventure: Last Evolution: Kizuna,2020-02-21,Toei Animation,Akatsuki Yamatoya
Promare,2019-05-24,Trigger,Kazuki Nakashima
My Hero Academia: Heroes Rising,2019-12-20,Bones,Yōsuke Kuroda
