col0,col1,col2,col3,col4,col5
2013 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,2012 ABN AMRO World Tennis Tournament,2014 ABN AMRO World Tennis Tournament,tennis,2013-01-01
2012 ABN AMRO World Tennis Tournament,Rotterdam,2011 ABN AMRO World Tennis Tournament,2013 ABN AMRO World Tennis Tournament,tennis,2012-01-01
1981 ABN World Tennis Tournament,Rotterdam Ahoy,1980 ABN World Tennis Tournament,1982 ABN World Tennis Tournament,tennis,1981-01-01
1984 ABN World Tennis Tournament,Rotterdam Ahoy,1983 ABN World Tennis Tournament,1985 ABN World Tennis Tournament,tennis,1984-01-01
1994 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,1993 ABN AMRO World Tennis Tournament,1995 ABN AMRO World Tennis Tournament,tennis,1994-01-01
1991 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,1990 ABN World Tennis Tournament,1992 ABN AMRO World Tennis Tournament,tennis,1991-01-01
1998 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,1997 ABN AMRO World Tennis Tournament,1999 ABN AMRO World Tennis Tournament,tennis,1998-01-01
1978 ABN World Tennis Tournament,Rotterdam Ahoy,1977 ABN World Tennis Tournament,1979 ABN World Tennis Tournament,tennis,1978-01-01
2005 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,2004 ABN AMRO World Tennis Tournament,2006 ABN AMRO World Tennis Tournament,tennis,2005-01-01
2011 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,2010 ABN AMRO World Tennis Tournament,2012 ABN AMRO World Tennis Tournament,tennis,2011-01-01
2009 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,2008 ABN AMRO World Tennis Tournament,2010 ABN AMRO World Tennis Tournament,tennis,2009-01-01
1989 ABN World Tennis Tournament,Rotterdam Ahoy,1988 ABN World Tennis Tournament,1990 ABN World Tennis Tournament,tennis,1989-01-01
2003 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,2002 ABN AMRO World Tennis Tournament,2004 ABN AMRO World Tennis Tournament,tennis,2003-01-01
1995 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,1994 ABN AMRO World Tennis Tournament,1996 ABN AMRO World Tennis Tournament,tennis,1995-01-01
