col0,col1,col2,col3,col4,col5
Tübingen,Rottenburg am Neckar,UTC+01:00,328,Tübingen,Böblingen
Tuttlingen,Frittlingen,UTC+02:00,831,Tuttlingen,Schwarzwald-Baar district
Ludwigsburg,Freiberg am Neckar,UTC+01:00,266,Ludwigsburg,Stuttgart
Breisgau-Hochschwarzwald,Auggen,UTC+01:00,394,Freiburg im Breisgau,Freiburg im Breisgau
Böblingen,Sindelfingen,UTC+01:00,444,Böblingen,Stuttgart
Tuttlingen,Gosheim,UTC+01:00,831,Tuttlingen,Schwarzwald-Baar district
Breisgau-Hochschwarzwald,Badenweiler,UTC+01:00,394,Freiburg im Breisgau,Emmendingen
Karlsruhe,Bruchsal,UTC+01:00,118,Karlsruhe,Karlsruhe
Tuttlingen,Königsheim,UTC+02:00,831,Tuttlingen,Rottweil
Rottweil,Deißlingen,UTC+01:00,667,Rottweil,Tuttlingen
Ludwigsburg,Ludwigsburg,UTC+02:00,266,Ludwigsburg,Rems-Murr
