col0,col1,col2,col3,col4,col5
Munich,38710,58039,rural district of Bavaria,Freising,17380
Ebersberg,17395,29229,rural district of Bavaria,Bad Aibling county,9328
District of Erding,18045,33878,rural district of Bavaria,Landshut,10978
Mühldorf,18670,32428,rural district of Bavaria,Landshut,10320
Altötting,23959,41277,rural district of Bavaria,Rottal-Inn,12482
Traunstein,25920,44697,rural district of Bavaria,Berchtesgadener Land,14662
Rosenheim,25775,43802,rural district of Bavaria,Kufstein District,14196
Miesbach,23073,37939,rural district of Bavaria,Bad Tölz-Wolfratshausen,10847
Garmisch-Partenkirchen,19582,31378,rural district of Bavaria,Ostallgäu,8777
Landsberg,11856,21077,rural district of Bavaria,Ostallgäu,7822
Starnberg,24883,38795,rural district of Bavaria,Weilheim-Schongau,11953
Fürstenfeldbruck,27918,44019,rural district of Bavaria,Munich,14499
Dachau,21770,36109,rural district of Bavaria,Munich,10296
Freising,13488,24822,rural district of Bavaria,District of Erding,8822
