col0,col1,col2,col3,col4
Valaškovce,Slovakia,119.229,proving ground,Humenné District
Filfla,Malta,0.06,proving ground,Żurrieq
VVP Boletice,Czech Republic,165.465037,proving ground,Český Krumlov District
Champ de Mars,France,24.3,proving ground,7th arrondissement of Paris
VVP Libavá,Czech Republic,235.489332,proving ground,Olomouc District
San Nicolas Island,United States of America,22.75,proving ground,Ventura County
De Dellen,Netherlands,0.9,natural landscape,Maastricht
Leusderheide,Netherlands,9,natural landscape,Leusden
Vrachelse Heide,Netherlands,1.49,natural landscape,Oosterhout
Balloërveld,Netherlands,3.67,natural landscape,Aa en Hunze
