col0,col1,col2,col3,col4,col5
"Zhambyl District, Almaty Province",UTC+06:00,Uzynagash,Kazak Autonomous Socialist Soviet Republic,1928-01-17,Kazakhstan
Auliekol District,UTC+06:00,Auliekol,Kazak Autonomous Socialist Soviet Republic,1928-01-17,Kazakhstan
Bayanaul District,UTC+06:00,"Bayanaul, Pavlodar Province",Kazak Autonomous Socialist Soviet Republic,1928-01-17,Kazakhstan
Aiyrtau District,UTC+06:00,Saumalkol,Kazak Autonomous Socialist Soviet Republic,1928-01-17,Kazakhstan
Ualikhanov District,UTC+06:00,Kishkenekol,Kazak Autonomous Socialist Soviet Republic,1928-01-17,Kazakhstan
Aiyrtau District,UTC+06:00,Saumalkol,Kokchetav oblast,1928-01-17,Kazakhstan
Ualikhanov District,UTC+06:00,Kishkenekol,Kokchetav oblast,1928-01-17,Kazakhstan
Ordabasy District,UTC+06:00,Temirlanovka,Turkestan Region,1964-01-01,Kazakhstan
Tole Bi District,UTC+06:00,Lenger,Turkestan Region,1932-02-01,Kazakhstan
Talas District,UTC+06:00,Karatau,Jambyl Region,1928-01-01,Kazakhstan
Sarysu District,UTC+06:00,Janatas,Jambyl Region,1928-01-01,Kazakhstan
Ertis District,UTC+06:00,Ertis,Pavlodar Region,1928-01-01,Kazakhstan
Bayanaul District,UTC+06:00,"Bayanaul, Pavlodar Province",Pavlodar Region,1928-01-17,Kazakhstan
Pavlodar District,UTC+06:00,Pavlodar,Pavlodar Region,1928-01-01,Kazakhstan
Mendykara District,UTC+06:00,Borovskoy,Kostanay Region,1930-12-17,Kazakhstan
