col0,col1,col2,col3,col4,col5
Pangoro,white,136,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation VI
Pancham,white,8,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation VI
Chesnaught,green,90,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation VI
Virizion,green,200,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation V
Terrakion,gray,260,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation V
Scrafty,red,30,Pokémon universe,fighting-type Pokémon,Scraggy and Scrafty
Sawk,blue,51,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation V
Mienfoo,yellow,20,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation V
Gurdurr,gray,40,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation V
Emboar,red,150,Pokémon universe,fighting-type Pokémon,evolutionary line of Tepig
Conkeldurr,brown,87,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation V
Cobalion,blue,250,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation V
Hitmontop,brown,48,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation II
