col0,col1,col2,col3,col4,col5,col6,col7
2012 Canadian Open Badminton Championships,2013 Canadian Open Badminton Championships,Canadian Open Badminton Championships,2012 Canadian Open Badminton Championships – Men's doubles,2012-01-01,badminton,open championship,Canada
2011 Canadian Open Badminton Championships,2012 Canadian Open Badminton Championships,Canadian Open Badminton Championships,2011 Canadian Open Badminton Championships – Men's doubles,2011-01-01,badminton,open championship,Canada
2010 Canadian Open Badminton Championships,2011 Canadian Open Badminton Championships,Canadian Open Badminton Championships,2010 Canadian Open Badminton Championships – Men's doubles,2010-01-01,badminton,open championship,Canada
2006 Canadian Open Badminton Championships,2007 Canadian Open Badminton Championships,Canadian Open Badminton Championships,2006 Canadian Open Badminton Championships – Men's doubles,2006-01-01,badminton,open championship,Canada
2007 Canadian Open Badminton Championships,2010 Canadian Open Badminton Championships,Canadian Open Badminton Championships,2007 Canadian Open Badminton Championships – Men's doubles,2007-01-01,badminton,open championship,Canada
2004 Canadian Open Badminton Championships,2005 Canadian Open Badminton Championships,Canadian Open Badminton Championships,2004 Canadian Open Badminton Championships – Men's doubles,2004-01-01,badminton,open championship,Canada
2003 Canadian Open Badminton Championships,2004 Canadian Open Badminton Championships,Canadian Open Badminton Championships,2003 Canadian Open Badminton Championships – Men's doubles,2003-01-01,badminton,open championship,Canada
2002 Canadian Open Badminton Championships,2003 Canadian Open Badminton Championships,Canadian Open Badminton Championships,2002 Canadian Open Badminton Championships – Men's doubles,2002-01-01,badminton,open championship,Canada
2000 Canadian Open Badminton Championships,2002 Canadian Open Badminton Championships,Canadian Open Badminton Championships,2000 Canadian Open Badminton Championships – Men's doubles,2000-01-01,badminton,open championship,Canada
1999 Canadian Open Badminton Championships,2000 Canadian Open Badminton Championships,Canadian Open Badminton Championships,1999 Canadian Open Badminton Championships – Men's doubles,1999-01-01,badminton,open championship,Canada
1994 Canadian Open Badminton Championships,1995 Canadian Open Badminton Championships,Canadian Open Badminton Championships,1994 Canadian Open Badminton Championships – Men's doubles,1994-01-01,badminton,open championship,Canada
