col0,col1,col2,col3
Deirdre,human who may be fictional,Yellow Book of Lecan,Conchobar mac Nessa
Sigurd,human who may be fictional,Brockhaus and Efron Encyclopedic Dictionary,Brynhildr
Merlin,human who may be fictional,Ottův slovník naučný,Gwendolen
Romulus,human who may be fictional,Brockhaus and Efron Encyclopedic Dictionary,Hersilia
Deirdre,legendary figure,Yellow Book of Lecan,Conchobar mac Nessa
Yu the Great,legendary figure,Brockhaus and Efron Encyclopedic Dictionary,Tu Shan Shi
Sigurd,legendary figure,Brockhaus and Efron Encyclopedic Dictionary,Brynhildr
Morgan le Fay,legendary figure,Small Brockhaus and Efron Encyclopedic Dictionary,Urien
Merlin,legendary figure,Ottův slovník naučný,Gwendolen
Romulus,legendary figure,Brockhaus and Efron Encyclopedic Dictionary,Hersilia
Deirdre,mythical character,Yellow Book of Lecan,Conchobar mac Nessa
Merlin,mythical character,Ottův slovník naučný,Gwendolen
