col0,col1,col2,col3
Anna and Mikko Pyhala Farm,St. Louis County,farm,Embarrass
"Clydesdale, Marsden Park",New South Wales,farm,Marsden Park
Bill Monroe Farm,Ohio County,farm,Rosine
Carl H. Shier Farm,Washington Township,farm,Dublin
Aubrey and Elizabeth Crowley Property,Newfoundland and Labrador,farm,Ochre Pit Cove
Hoch Farm,"Killaloe, Hagarty and Richards",farm,Killaloe
313 French Settlement Road,North Grenville,farm,Kemptville
Llys,Gwynedd,farm,Dolbenmaen
Wunderly Farm Site,Strathcona County,farm,Sherwood Park
Orchard Brook Farm,Prince County,farm,Alma
