col0,col1,col2,col3,col4,col5,col6
Province of Cagliari,Metropolitan City of Cagliari,4596,Cagliari,Italy,Province of Oristano,2016-02-04
province of Milan,Metropolitan City of Milan,1575.65,Milan,Italy,Province of Monza and Brianza,2014-12-31
Province of Bologna,Metropolitan City of Bologna,3702,Bologna,Italy,Province of Modena,2014-12-31
Province of Bari,Metropolitan City of Bari,3825,Bari,Italy,Province of Matera,2014-12-31
Province of Florence,Metropolitan City of Florence,3514,Florence,Italy,Province of Lucca,2014-12-31
province of Milan,Metropolitan City of Milan,1575.65,Milan,Italy,Province of Lodi,2014-12-31
Province of Rome,Metropolitan City of Rome,5363.28,Rome,Italy,Province of L'Aquila,2014-12-31
Province of Genoa,Metropolitan City of Genoa,1839,Genoa,Italy,Province of La Spezia,2014-12-31
Province of Rome,Metropolitan City of Rome,5363.28,Rome,Italy,Province of Frosinone,2014-12-31
Province of Florence,Metropolitan City of Florence,3514,Florence,Italy,Province of Forlì-Cesena,2014-12-31
