col0,col1,col2,col3,col4,col5
Bangkok,1568.737,Bangkokian,Brockhaus and Efron Encyclopedic Dictionary,2,special administrative area of Thailand
Zagreb,641,Zagreber,Brockhaus and Efron Encyclopedic Dictionary,158,town in Croatia
Bucharest,226,Bucharester,Brockhaus and Efron Encyclopedic Dictionary,70,first-level administrative country subdivision
Belgrade,359.96,Belgrader,Ottův slovník naučný,117,first-level administrative country subdivision
La gran bretaña,1578,Bogotan,The Nuttall Encyclopædia,2640,first-level administrative country subdivision
Bangkok,1568.737,Bangkokian,Brockhaus and Efron Encyclopedic Dictionary,2,first-level administrative country subdivision
Zagreb,641,Zagreber,Brockhaus and Efron Encyclopedic Dictionary,158,first-level administrative country subdivision
La gran bretaña,1578,Bogotan,The Nuttall Encyclopædia,2640,municipality of Colombia
Bucharest,226,Bucharester,Brockhaus and Efron Encyclopedic Dictionary,70,city with millions of inhabitants
Belgrade,359.96,Belgrader,Ottův slovník naučný,117,city with millions of inhabitants
