col0,col1,col2,col3
Parlophon,Italy,Carl Lindström A.G.,Parlophone
Uni,United States of America,"Universal City Records, Inc.",Uni
King Records,Japan,King Record Co. Ltd.,King Records
Fantasy,United States of America,"Fantasy Records, Inc.",Fantasy
Galaxy,United States of America,"Fantasy Records, Inc.",Galaxy
Cameo,United States of America,Cameo Record Corporation,Cameo
Paramount,United States of America,The New York Recording Laboratories,Paramount
ARC,Italy,RCA Italiana S.p.A.,ARC
Harmony,United States of America,Columbia Records,Harmony
Lost Highway,United States of America,Lost Highway Records,Lost Highway
Metronome,Sweden,Metronome Records A/B,Metronome
Karussell,Germany,Deutsche Grammophon,Karusell
Cleopatra Records,United States of America,"Cleopatra Records, Inc.",Cleopatra
