col0,col1,col2,col3,col4
Bawang Tahal,oxbow lake,21,Indonesia,Lampung
Bawang Ketul,oxbow lake,10,Indonesia,Lampung
Bawang Gintil,oxbow lake,12,Indonesia,Lampung
Altrhein,oxbow lake,83,Germany,Rhineland-Palatinate
Alte Elbe,oxbow lake,71,Germany,Saxony-Anhalt
Alt-Rhein,oxbow lake,92,Germany,Altrip
Alt Rhein,oxbow lake,103,Germany,Rhineland-Palatinate
Pozas del Silencio,oxbow lake,153,Colombia,Casanare Department
Laguna del Burro,oxbow lake,114,Colombia,Arauca Department
Laguna Matajanabo,oxbow lake,131,Colombia,Vichada Department
Laguna del Policía,oxbow lake,138,Colombia,Vichada Department
Laguna Masiferiana,oxbow lake,139,Colombia,Vichada Department
