col0,col1,col2,col3,col4
USA-66,GPS satellite,Delta II,Rockwell International,1990-11-26
USA-71,GPS satellite,Delta II,Rockwell International,1991-07-04
USA-64,GPS satellite,Delta II,Rockwell International,1990-10-01
USA-54,GPS satellite,Delta II,Rockwell International,1990-03-26
USA-50,GPS satellite,Delta II,Rockwell International,1990-01-24
USA-5,GPS satellite,Atlas E/F,Rockwell International,1984-09-08
USA-49,GPS satellite,Delta II,Rockwell International,1989-12-11
USA-47,GPS satellite,Delta II,Rockwell International,1989-10-21
USA-42,GPS satellite,Delta II,Rockwell International,1989-08-18
USA-38,GPS satellite,Delta II,Rockwell International,1989-06-10
USA-35,GPS satellite,Delta II,Rockwell International,1989-02-14
USA-232,GPS satellite,"Delta IV Medium+(4,2)",Boeing,2011-07-16
USA-213,GPS satellite,"Delta IV Medium+(4,2)",Boeing,2010-05-28
