col0,col1,col2,col3,col4,col5
Zibqin,Lebanon,14.57,Tyre District,450,village/town/city in Lebanon
Zakrit,Lebanon,1,Matn District,300,village/town/city in Lebanon
Sehaileh,Lebanon,2.21,Keserwan District,550,village/town/city in Lebanon
"Bakka, Lebanon",Lebanon,6.12,Beirut,1480,archaeological site
Ain Aata,Lebanon,58.02,Beirut,1330,archaeological site
Doueir,Lebanon,10,Nabatieh District,420,human settlement
Chehour,Lebanon,7.8,Tyre District,320,human settlement
Bdebba,Lebanon,1.87,Koura District,290,human settlement
"Bakka, Lebanon",Lebanon,6.12,Beirut,1480,human settlement
Ain Aata,Lebanon,58.02,Beirut,1330,human settlement
Arbet Kozhaya,Lebanon,2,Zgharta District,1000,human settlement
