col0,col1,col2,col3,col4
Neapoli,Kaimakli,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Chaïdar Pasa,Agios Kassianos,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Agios Loukas,Geni Tzami,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Machmout Pasa,Arap Achmet,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Chrysaliniotissa,"Taht-el-kale, Nicosia",Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Agios Ioannis,"Ayios Antonios, Nicosia",Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Omerie,"Ayios Antonios, Nicosia",Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Faneromeni,"Ayios Savvas, Nicosia",Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Karamanzante,Iplik-Pazar-Korkout Efenti,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Agia Sofia,Iplik-Pazar-Korkout Efenti,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Ampnti Tsaous,Iplik-Pazar-Korkout Efenti,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Ampou Kavouk,Agios Loukas,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Imprachim Pasa,Iplik-Pazar-Korkout Efenti,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Geni Tzami,Kaimakli,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Agios Kassianos,"Taht-el-kale, Nicosia",Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
