col0,col1,col2,col3,col4
Siege of Badajoz,Second Siege of Badajoz,1705-10-04,Spain,1705-01-01
Capture of Berwick,Siege of Berwick,1318-04-16,United Kingdom,1318-04-16
Capture of Berwick,Siege of Berwick,1296-03-29,United Kingdom,1296-03-30
Capture of Berwick,Capture of Berwick,1318-04-16,United Kingdom,1318-04-16
Capture of Berwick,Capture of Berwick,1296-03-29,United Kingdom,1296-03-30
Capture of Berwick,Capture of Berwick,1318-04-16,United Kingdom,1318-04-16
Siege of Wakae Castle,Siege of Wakae Castle,1573-01-01,Japan,1573-01-01
Siege of Mount Hiei,Siege of Mount Hiei,1499-08-26,Japan,1499-08-26
Battle of Montevideo,Siege of Montevideo,1807-01-16,Argentina,1807-02-03
Siege of Paris,Siege of Paris,0845-04-01,France,0845-04-01
