col0,col1,col2,col3,col4
Justice League – Original Motion Picture Soundtrack,Fifty Shades Freed,Danny Elfman,stage and screen,Danny Elfman
When the Wind Blows,Radio K.A.O.S.,Roger Waters,progressive rock,Roger Waters
N'oublie pas que tu vas mourir,Antártida,John Cale,classical music,John Cale
Saint-Cyr,Sun Blindness Music,John Cale,classical music,John Cale
Process,BlackAcetate,John Cale,classical music,John Cale
The Wiz: Original Motion Picture Soundtrack,The Boss,Quincy Jones,disco,Theresa Merritt
Family Guy: Live in Vegas,Ted,Seth MacFarlane,jazz,various artists
The Wiz: Original Motion Picture Soundtrack,The Boss,Quincy Jones,disco,Thelma Carpenter
Parade,"Sign ""O"" the Times",Prince,psychedelic pop,Prince and the Revolution
The Wiz: Original Motion Picture Soundtrack,The Boss,Quincy Jones,disco,Richard Pryor
Xanadu,Four Light Years,Jeff Lynne,disco,Pøls
Star Wars Episode IV: A New Hope,Star Wars Episode V: The Empire Strikes Back,George Lucas,classical music,London Symphony Orchestra
Man on the Moon,Reveal,Pat McCarthy,alternative rock,R.E.M.
Star Wars Episode IV: A New Hope,Star Wars Episode V: The Empire Strikes Back,George Lucas,classical music,John Williams
