col0,col1,col2,col3,col4
Valcastiel Castle Ruin,Denkmalgeschütztes Objekt,castle ruin,Vandans,Austria
Ansitz Pabenschwandt,Denkmalgeschütztes Objekt,hermitage,Plainfeld,Austria
Ansitz Wohlgemutsheim,Denkmalgeschütztes Objekt,château,Baumkirchen,Austria
Schloss Tandalier,Denkmalgeschütztes Objekt,château,Radstadt,Austria
Schloss Goldenstein,Denkmalgeschütztes Objekt,château,Elsbethen,Austria
Schloss Hofen,Denkmalgeschütztes Objekt,château,Lochau,Austria
Schloss Blumenstein,Denkmalgeschütztes Objekt,château,Salzburg,Austria
Schloss Guggenthal,Denkmalgeschütztes Objekt,château,Koppl,Austria
Schackhof Prenning,Denkmalgeschütztes Objekt,Ansitz,Deutschfeistritz,Austria
Ansitz in der Däber,Denkmalgeschütztes Objekt,Ansitz,Sankt Veit an der Glan,Austria
Ansitz Weißenberg,Denkmalgeschütztes Objekt,Ansitz,Zwischenwasser,Austria
Ansitz Gendorfer,Denkmalgeschütztes Objekt,Ansitz,Dölsach,Austria
