col0,col1,col2,col3,col4
Linnahall,Tallinn City Government,Tallinn City,1980-01-01,ice hockey
Shayba Arena,Sochi Olympic Park,Adler Microdistrict,2013-01-01,ice hockey
patinoire de Caen la mer,Communauté urbaine Caen la Mer,Caen,1971-12-01,ice hockey
Shayba Arena,Sochi Olympic Park,Sochi,2013-01-01,ice hockey
BCF Arena,Fribourg,Canton of Fribourg,1983-01-01,ice hockey
Vaillant Arena,Davos,Graubünden,1979-01-01,ice hockey
patinoire de Mériadeck,Ville de Bordeaux,Bordeaux,1981-01-01,ice hockey
PPG Paints Arena,Sports & Exhibition Authority of Pittsburgh and Allegheny County,Pittsburgh,2010-08-18,ice hockey
Cadet Ice Arena,United States Air Force Academy,Colorado,1968-01-01,ice hockey
American Airlines Center,Dallas,Victory Park,2001-07-17,basketball
Vikingskipet,Hamar Municipality,Hamar Municipality,1992-12-19,bandy
patinoire René Froger,Briançon,Briançon,1968-12-22,ice hockey
