col0,col1,col2,col3,col4
Cabildo,19388,second-level administrative country subdivision,1894-01-01,1455.3
La Florida,366.916,commune of Chile,1899-01-01,70.8
Huechuraba,74070,commune of Chile,1981-01-01,44.8
Huara,3510,commune of Chile,1885-01-01,10474.6
Hualqui,20968,commune of Chile,1757-01-01,530.5
Hualpén,91773,commune of Chile,2004-03-15,53.5
Frutillar,17141,commune of Chile,1856-11-23,831.4
Curarrehue,7489,commune of Chile,1981-01-01,1170.7
Curacautín,16417,commune of Chile,1882-03-12,1664
Coronel,116262,commune of Chile,1851-01-01,279
Contulmo,5581,commune of Chile,1884-01-01,961.5
Concón,32273,commune of Chile,1995-01-01,76
Colina,146207,commune of Chile,1891-01-01,971.2
Cochrane,2976,commune of Chile,1954-01-01,8930.5
Chile Chico,4865,commune of Chile,1929-01-01,5922.3
