col0,col1,col2,col3,col4,col5
Tindouf,400,municipality of Algeria,45610,UTC+01:00,70009
Biskra,87,municipality of Algeria,204661,UTC+01:00,127.55
Abalessa,909,municipality of Algeria,9163,UTC+01:00,74563
Tizi Ouzou,600,municipality of Algeria,135088,UTC+01:00,102.36
In Salah,293,municipality of Algeria,32518,UTC+01:00,32518
Sétif,1096,municipality of Algeria,288461,UTC+01:00,127.3
Blida,260,municipality of Algeria,331779,UTC+01:00,72.1
Constantine,694,municipality of Algeria,448374,UTC+01:00,2288
Oran,101,municipality of Algeria,852000,UTC+01:00,64
Béni Abbès,483,municipality of Algeria,10885,UTC+01:00,10040
