col0,col1,col2,col3,col4
Calvary of Jalance,Property of Local Relevance,Spain,calvary hill,Jalance
Calvary of Alpuente,Property of Local Relevance,Spain,calvary hill,Alpuente
Calvary of Collado,Property of Local Relevance,Spain,calvary hill,Alpuente
Calvary of Corcolilla,Property of Local Relevance,Spain,calvary hill,Alpuente
Calvary of Crevillent,Property of Local Relevance,Spain,calvary hill,Crevillent
Via Crucis of Vilallonga,Property of Local Relevance,Spain,calvary hill,Villalonga
Calvary of Alfara del Patriarca,Property of Local Relevance,Spain,calvary hill,Alfara del Patriarca
Calvary of Espadilla,Property of Local Relevance,Spain,calvary hill,Espadilla
Calvary of Vilafranca,Property of Local Relevance,Spain,calvary hill,Vilafranca / Villafranca del Cid
Calvary of Tormos,Property of Local Relevance,Spain,calvary hill,Tormos
