col0,col1,col2,col3
szaibélyite,Băița,nesoborate mineral subclass,sussexite
londonite,Antandrokomby pegmatite,tectoborate mineral subclass,rhodizite
pyrosmalite-,Sterling Hill,pyrosmalite mineral group,pyrosmalite-(Fe)
julgoldite-,Långban,julgoldite,pumpellyite-(Fe2+)
harmotome,Sankt Andreasberg,phillipsite framework (PHI),phillipsite-Ca
olekminskite,Murunskii massif,carbonate and nitrate class of minerals,paralstonite
natronambulite,Tanohata mine,rhodonite mineral group,nambulite
kampfite,Esquire no. 1 claim,phyllosilicates,monteregianite-(Y)
calomel,Moschel mountain,calomel mineral group,kuzminite
monticellite,Mount Somma,olivine mineral group,kirschsteinite
