col0,col1,col2,col3
Batman: The Long Halloween,limited series,English,Gregory Wright
The Hartlepool Monkey,comic book album,French,Jérémie Moreau
How Obelix Fell into the Magic Potion When he was a Little Boy,comic book album,French,Thierry Mébarki
Asterix and the Falling Sky,comic book album,French,Thierry Mébarki
Batman: The Man Who Laughs,comic book album,English,David Baron
Asterix and Obelix All at Sea,comic book album,French,Thierry Mébarki
Asterix and the Actress,comic book album,French,Thierry Mébarki
Asterix and Obelix's Birthday: The Golden Book,comic book album,French,Thierry Mébarki
Asterix and the Magic Carpet,comic book album,French,Thierry Mébarki
Batman: The Long Halloween,comic book album,English,Gregory Wright
Asterix and the Secret Weapon,comic book album,French,Thierry Mébarki
Batman: Hush,comic book album,English,Alex Sinclair
Wanted,comic book album,English,Paul Mounts
