col0,col1,col2,col3,col4
Safareig del Calvari,lavoir,La Sénia,Spain,Cultural Asset part of the architectural heritage of Catalonia
Safareigs i font del Batlle,lavoir,Falset,Spain,Cultural Asset part of the architectural heritage of Catalonia
La Font de Torrent,lavoir,La Torre de l'Espanyol,Spain,Cultural Asset part of the architectural heritage of Catalonia
Wash house in Cuesta Clara street,lavoir,Chelva,Spain,Property of Local Relevance
Lavadero del Arrabal,lavoir,Chelva,Spain,Property of Local Relevance
Wash house in Fuente del Arrabal street,lavoir,Chelva,Spain,Property of Local Relevance
Wash house in Peirería street,lavoir,Chelva,Spain,Property of Local Relevance
Lavadero del Querefil,lavoir,Chelva,Spain,Property of Local Relevance
Lavadero del Embaraniz,lavoir,Chelva,Spain,Property of Local Relevance
Lavoir of L'Alquerieta,lavoir,Alzira,Spain,Property of Local Relevance
Public Lavoir,lavoir,Elda,Spain,Property of Local Relevance
"Safareig públic del Lledó, de la Gratella i de la Pietat",lavoir,Berga,Spain,Cultural Asset of Local Interest
Safareig,lavoir,Santa Coloma de Gramenet,Spain,Cultural Asset part of the architectural heritage of Catalonia
Safareig públic,lavoir,La Pobla de Claramunt,Spain,Cultural Asset of Local Interest
Rentador de Duesaigües,lavoir,Duesaigües,Spain,Cultural Asset part of the architectural heritage of Catalonia
