col0,col1,col2,col3,col4
Central Pointe,S Line,Utah Transit Authority,Utah Transit Authority,Millcreek
Meadowbrook,Red Line,Utah Transit Authority,Utah Transit Authority,Millcreek
Central Pointe,Green Line,Utah Transit Authority,Utah Transit Authority,Millcreek
Meadowbrook,Blue Line,Utah Transit Authority,Utah Transit Authority,Millcreek
Central Pointe,Blue Line,Utah Transit Authority,Utah Transit Authority,Millcreek
Murray North,Blue Line,Utah Transit Authority,Utah Transit Authority,Meadowbrook
Midvale Center,Blue Line,Utah Transit Authority,Utah Transit Authority,Historic Sandy
Layton,FrontRunner,Utah Transit Authority,Utah Transit Authority,Farmington
Lehi,FrontRunner,Utah Transit Authority,Utah Transit Authority,Draper
Layton,FrontRunner,Utah Transit Authority,Utah Transit Authority,Clearfield
Historic Gardner,Red Line,Utah Transit Authority,Utah Transit Authority,Bingham Junction
Fashion Place West,Blue Line,Utah Transit Authority,Utah Transit Authority,Bingham Junction
