col0,col1,col2,col3,col4
villa de l'Adour,Adour,France,104,Combat
villa Victor-Hugo,Victor Hugo,France,90,Porte-Dauphine
villa des Aigrettes,crest,France,36,Amérique
villa des Otages,Bloody week,France,84,20th arrondissement of Paris
villa Souchet,landlord,France,82,20th arrondissement of Paris
villa des Pyrénées,Pyrenees,France,45,20th arrondissement of Paris
villa Stendhal,Stendhal,France,96,20th arrondissement of Paris
villa des Sizerins,Sizerin,France,46,19th arrondissement of Paris
villa des Aigrettes,crest,France,36,19th arrondissement of Paris
Villa Sonatine,sonatina,France,60,19th arrondissement of Paris
villa Rémi-Belleau,Remy Belleau,France,41,19th arrondissement of Paris
villa Sadi-Carnot,Marie François Sadi Carnot,France,70,19th arrondissement of Paris
villa de l'Adour,Adour,France,104,19th arrondissement of Paris
villa de Cronstadt,Kronstadt,France,69,19th arrondissement of Paris
