col0,col1,col2,col3,col4
Deer Creek Marsh Wildlife Management Area,Oswego,United States of America,protected area,New York
Craig Mountain Wildlife Management Area,Lewiston,United States of America,protected area,Idaho
Coeur d'Alene River Wildlife Management Area,St. Maries,United States of America,protected area,Idaho
Cecil D. Andrus Wildlife Management Area,Cambridge,United States of America,protected area,Idaho
Cartier Slough Wildlife Management Area,Rexburg,United States of America,protected area,Idaho
Carey Lake Wildlife Management Area,Carey,United States of America,protected area,Idaho
C.J. Strike Wildlife Management Area,Mountain Home,United States of America,protected area,Idaho
Briery Creek Wildlife Management Area,Farmville,United States of America,protected area,Virginia
Boundary Creek Wildlife Management Area,Bonners Ferry,United States of America,protected area,Idaho
Blackfoot River Wildlife Management Area,Soda Springs,United States of America,protected area,Idaho
Black Pond Wildlife Management Area,Watertown,United States of America,protected area,New York
Big Survey Wildlife Management Area,Wytheville,United States of America,protected area,Virginia
Big Cottonwood Wildlife Management Area,Oakley,United States of America,protected area,Idaho
G. Richard Thompson Wildlife Management Area,Front Royal,United States of America,park,Fauquier County
