col0,col1,col2,col3,col4,col5,col6
Kiila,district of Vantaa,Vantaa,422,10.3,Finland,Lentokenttä
Havukoski,district of Vantaa,Vantaa,8141,2.9,Finland,Koivukylä
Kaivoksela,district of Vantaa,Vantaa,4681,2.3,Finland,Vantaanlaakso
Vapaala,district of Vantaa,Vantaa,3914,1.7,Finland,Hämeenkylä
Piispankylä,district of Vantaa,Vantaa,867,4.7,Finland,Vantaanlaakso
Asola,district of Vantaa,Vantaa,3953,3.4,Finland,Koivukylä
Askisto,district of Vantaa,Vantaa,1789,3.1,Finland,Hämeenkylä
Ilola,district of Vantaa,Vantaa,4667,3.9,Finland,Lentokenttä
Martinlaakso,district of Vantaa,Vantaa,11778,3.7,Finland,Vantaanlaakso
Kivistö,district of Vantaa,Vantaa,6549,7,Finland,Piispankylä
Koivukylä,district of Vantaa,Vantaa,2608,1.6,Finland,Ilola
Hämeenkylä,district of Vantaa,Vantaa,7587,2.9,Finland,Askisto
