col0,col1,col2,col3
"Universidade de São Paulo - Faculdade de Filosofia, Ciências e Letras - Departamento de Geografia. Mapa Mundi em Projeção Azimutal, Obliqua e Equidistante, Tendo como Centro a Cidade de São Paulo Elaborado Por João Soukup",70.2,GLAM Museu Paulista,printed matter
Mappa Viação Ferrea dos E. U. do Brasil e da Rep. do Uruguay,96,GLAM Museu Paulista,printed matter
Planta do Sector Sul,51,GLAM Museu Paulista,printed matter
"Mapa Geológico do Estado de Pernambuco do Ministério da Agricultura, Industria e Comércio",80,GLAM Museu Paulista,printed matter
Ligação Rodoviária Santos,18.4,GLAM Museu Paulista,printed matter
Mapa Reduzido Sob a Direção do Conselheiro Homem de Mello da Viagem do Brigadeiro José Custódio de Sá e Faria da Cidade de S. Paulo à Praça N. S. dos Prazeres do Rio Igatimy em 3 de Outubro de 1774,95.8,GLAM Museu Paulista,printed matter
Mapa da Região de Campos do Jordão,71.5,GLAM Museu Paulista,copying
Planta das Terras Medidas pelo Banco Evolucionista,110,GLAM Museu Paulista,copying
Distribuição das Propriedades Rurais Na Zona de Campinas 1755-1900,68.5,GLAM Museu Paulista,copying
Terreno de Propriedade de Luiz Bianchi Betoldi Comprado a Antonio Xavier de Borba e Sua Mulher Dª Placidina da Silva Borba,30,GLAM Museu Paulista,copying
