col0,col1,col2,col3,col4,col5,col6
NGC 1055,40.4384708,J2000.0,0.003322,edge-on galaxy,Cetus,991
NGC 3115,151.3082417,J2000.0,0.00221,edge-on galaxy,Sextans,649
NGC 4565,189.0866833,J2000.0,0.00377,edge-on galaxy,Coma Berenices,1226
ESO 510-G13,208.7681583,J2000.0,0.011525,edge-on galaxy,Hydra,3452
NGC 7814,0.8122792,J2000.0,0.00348,edge-on galaxy,Pegasus,1049
NGC 4631,190.5333708,J2000.0,0.00202,edge-on galaxy,Canes Venatici,605
NGC 3628,170.0709083,J2000.0,0.00288,edge-on galaxy,Leo,845
NGC 891,35.6371125,J2000.0,0.00176,edge-on galaxy,Andromeda,528
NGC 3109,150.7786542,J2000.0,0.001344,edge-on galaxy,Hydra,403
NGC 55,3.7233417,J2000.0,0.00041,edge-on galaxy,Sculptor,129
NGC 54,3.781975,J2000.0,0.017699,edge-on galaxy,Cetus,5262
NGC 52,3.6670875,J2000.0,0.018049,edge-on galaxy,Pegasus,5401
NGC 7,2.08458,J2000.0,0.00499,edge-on galaxy,Sculptor,1497
Messier 102,226.623171,J2000.0,0.002528,edge-on galaxy,Draco,674
