col0,col1,col2,col3
La Trama de la Comunicación,Creative Commons Attribution-NonCommercial,Argentina,National University of Rosario
Cuadernos de la Cátedra Miguel de Unamuno,Creative Commons Attribution-NonCommercial 3.0 Unported,Spain,University of Salamanca
Les Dossiers du Grihl,Creative Commons Attribution-NonCommercial-NoDerivatives,France,Groupe de Recherches Interdisciplinaires sur l'Histoire du Littéraire
Records of Natural Products,Creative Commons Attribution-NonCommercial-NoDerivatives,Turkey,ACG Publications
Chemical Industry and Chemical Engineering Quarterly,Creative Commons Attribution-NonCommercial-NoDerivatives,Serbia,Association of the Chemical Engineers of Serbia
Journal of Analytical Methods in Chemistry,Creative Commons Attribution,United States of America,Hindawi Publishing Corporation
International Journal of Analytical Chemistry,Creative Commons Attribution,United States of America,Hindawi Publishing Corporation
Revista del Centro de Estudios Históricos de Granada y su Reino,Creative Commons Attribution-NonCommercial,Spain,University of Granada
Glosas,Creative Commons Attribution,Portugal,North American Academy of the Spanish Language
RUSC. Universities and Knowledge Society Journal,Creative Commons Attribution,Spain,Open University of Catalonia
Arabian Journal of Chemistry,Creative Commons Attribution-NonCommercial-NoDerivatives,Saudi Arabia,Elsevier
Clinical epigenetics,Creative Commons Attribution,United Kingdom,BioMed Central
