col0,col1,col2,col3,col4
HMHS Glenart Castle,steamship,Harland and Wolff,London,15.91
SS Letitia,steamship,Fairfield Shipbuilding and Engineering Company,Glasgow,20.21
SS Admiral Nakhimov,steamship,Bremer Vulkan,Odessa,21.1
HMHS Britannic,steamship,Harland and Wolff,Liverpool,28.65
RMS Aquitania,steamship,John Brown & Company,Liverpool,29.56
HMHS Britannic,four funnel liner,Harland and Wolff,Liverpool,28.65
SS Uganda,passenger ship,Barclay Curle,London,21.7
HMHS Dover Castle,passenger ship,Barclay Curle,London,17.25
SS König Albert,passenger ship,AG Vulcan Stettin,Bremen,18.34
HMHS Britannic,shipwreck,Harland and Wolff,Liverpool,28.65
TS Pretoria,ocean liner,Blohm + Voss,Hamburg,22.1
MS Oranje,ocean liner,Nederlandsche Dok en Scheepsbouw Maatschappij,Amsterdam,25.45
SS France,ocean liner,Chantiers de l'Atlantique,Le Havre,22.72
SS Admiral Nakhimov,ocean liner,Bremer Vulkan,Odessa,21.1
