col0,col1,col2,col3,col4
Ludwig-Zamenhof-Weg,Germany,L. L. Zamenhof,Frankfurt am Main,Zamenhof-Esperanto object
Esperantostraße,Germany,Olof Palme,Frankfurt am Main,Zamenhof-Esperanto object
Avenue Docteur Zamenhof - Dokter Zamenhoflaan,Belgium,L. L. Zamenhof,Anderlecht,Zamenhof-Esperanto object
"Doctor Ludwik Zamenhof street, Varna",Bulgaria,L. L. Zamenhof,Varna,Zamenhof-Esperanto object
Esperanto Creek,United States of America,Esperanto,Yukon–Koyukuk Census Area,Zamenhof-Esperanto object
Doutor Luiz Lázaro Zamenhof,Brazil,L. L. Zamenhof,República District,Zamenhof-Esperanto object
Zamenhofova,Czech Republic,L. L. Zamenhof,Olomouc,Zamenhof-Esperanto object
Esperanto-Domo,Japan,Esperanto,Kyoto,Zamenhof-Esperanto object
Plac Ludwika Zamenhofa,Poland,L. L. Zamenhof,Wrocław,Zamenhof-Esperanto object
rue Docteur-Zamenhof,France,L. L. Zamenhof,Nantes,Zamenhof-Esperanto object
Dr. Zamenhofstraat,Netherlands,L. L. Zamenhof,Rotterdam,Zamenhof-Esperanto object
Dr. Zamenhoflaan,Netherlands,L. L. Zamenhof,Enschede,Zamenhof-Esperanto object
Dr. L.L. Zamenhoflaan,Netherlands,L. L. Zamenhof,Dordrecht,Zamenhof-Esperanto object
