col0,col1,col2,col3
European Figure Skating Championships,1,1891-01-01,ISU Figure Skating Championships
Coca-Cola 600,1,1960-01-01,NASCAR Cup Series
Daytona 500,1,1959-01-01,NASCAR Cup Series
Cup of Russia,1,1996-01-01,ISU Grand Prix of Figure Skating
Cup of China,1,2003-01-01,ISU Grand Prix of Figure Skating
Football at the Pan American Games,4,1951-01-01,Pan American Games
Open d'Orléans,1,2005-01-01,ATP Challenger Tour
Pennzoil 400,1,1998-01-01,NASCAR Cup Series
Liège–Bastogne–Liège,1,1892-01-01,Ardennes classics
US Open,1,1881-01-01,Grand Slam of tennis
Australian Open,1,1905-01-01,Grand Slam of tennis
French Open,1,1925-01-01,Grand Slam of tennis
Wimbledon Championships,1,1877-01-01,Grand Slam of tennis
Shanghai Masters,1,2007-01-01,World Snooker Tour
