col0,col1,col2,col3
Vigala Rural Municipality,1186,rural municipality of Estonia,Märjamaa Rural Municipality
Ahja Rural Municipality,963,rural municipality of Estonia,Põlva Rural Municipality
Vändra Rural Municipality,2520,rural municipality of Estonia,Põhja-Pärnumaa Rural Municipality
Ülenurme Rural Municipality,7928,rural municipality of Estonia,Kambja Rural Municipality
Abja Rural Municipality,2159,rural municipality of Estonia,Mulgi Rural Municipality
Rannu Rural Municipality,1527,rural municipality of Estonia,Elva Rural Municipality
Kolga-Jaani Rural Municipality,1307,rural municipality of Estonia,Viljandi Rural Municipality
Misso Rural Municipality,591,rural municipality of Estonia,Setomaa Rural Municipality
Nõva Rural Municipality,338,rural municipality of Estonia,Lääne-Nigula Rural Municipality
Alajõe Rural Municipality,416,rural municipality of Estonia,Alutaguse Rural Municipality
Pala Rural Municipality,1040,rural municipality of Estonia,Peipsiääre Rural Municipality
Laheda Rural Municipality,1215,rural municipality of Estonia,Põlva Rural Municipality
Paikuse Rural Municipality,3634,rural municipality of Estonia,Pärnu City
Tabivere Rural Municipality,2210,rural municipality of Estonia,Tartu Rural Municipality
