col0,col1,col2,col3,col4
Motul,Yucatán,Motul Municipality,locality of Mexico,1001-01-01
Tlacotalpan,Veracruz,Tlacotalpan Municipality,locality of Mexico,1847-01-01
Namiquipa,Chihuahua,Namiquipa Municipality,locality of Mexico,1763-01-01
Tequila,Jalisco,Tequila Municipality,locality of Mexico,1530-01-01
Reynosa,Tamaulipas,Reynosa Municipality,locality of Mexico,1749-03-14
Tlaxcala de Xicoténcatl,Tlaxcala Municipality,Tlaxcala,locality of Mexico,1525-01-01
Ciudad Obregon,Sonora,Cajeme Municipality,locality of Mexico,1906-01-01
Progreso,Yucatán,Progreso Municipality,locality of Mexico,1856-02-25
Celaya,Guanajuato,Celaya Municipality,locality of Mexico,1570-10-22
"Santa Bárbara, Chihuahua",Chihuahua,Santa Bárbara,locality of Mexico,1564-01-01
