col0,col1,col2,col3,col4,col5
2016 Tour de Romandie,Geneva,646.66,Jan Polanc,Simon Špilak,Michael Albasini
2014 Tirreno–Adriatico,San Benedetto del Tronto,1034.6,Peter Sagan,Alberto Contador,Roman Kreuziger
2012 Tirreno–Adriatico,San Benedetto del Tronto,1063.2,Cameron Meyer,Vincenzo Nibali,Roman Kreuziger
2013 Tirreno–Adriatico,San Benedetto del Tronto,1060.1,Miguel Mínguez,Michał Kwiatkowski,2012 Movistar Team season
2012 Tirreno–Adriatico,San Benedetto del Tronto,1063.2,Cameron Meyer,Cameron Meyer,AG2R La Mondiale 2012
2011 Tirreno–Adriatico,San Benedetto del Tronto,1075,Ángel Madrazo,Michele Scarponi,Michele Scarponi
2014 Tirreno–Adriatico,San Benedetto del Tronto,1034.6,Peter Sagan,Nairo Quintana,Peter Sagan
2011 Tirreno–Adriatico,San Benedetto del Tronto,1075,Ángel Madrazo,Robert Gesink,Robert Gesink
2014 Tirreno–Adriatico,San Benedetto del Tronto,1034.6,Peter Sagan,Nairo Quintana,Roman Kreuziger
2012 Tirreno–Adriatico,San Benedetto del Tronto,1063.2,Cameron Meyer,Vincenzo Nibali,Chris Horner
2017 Tour Down Under,Adelaide,802,Lucas Hamilton,Wilco Kelderman,Thomas De Gendt
2011 Tirreno–Adriatico,San Benedetto del Tronto,1075,Ángel Madrazo,Cadel Evans,Michele Scarponi
