col0,col1,col2,col3
Kelch Hen,Russian Empire,gold,Lansdell K. Christie
Pine Cone,Russian Empire,gold,Joan Kroc
Scandinavian,Russian Empire,gold,Maria Quisling
Memory of Azov,Soviet Union,platinum,Moscow Kremlin Museums
Scandinavian,Russian Empire,vitreous enamel,Forbes family
Kelch Chanticleer,Russian Empire,pearl,Forbes family
Scandinavian,Russian Empire,diamond,Forbes family
Kelch Chanticleer,Russian Empire,silver,Forbes family
Fifteenth Anniversary,Russian Empire,gold,Forbes family
Kelch Hen,Russian Empire,gold,Forbes family
Scandinavian,Russian Empire,gold,Forbes family
Kelch Chanticleer,Russian Empire,gold,Forbes family
