col0,col1,col2,col3
Nyesettvár,Gyöngyössolymos,Mátra,Hungary
Castro of Monte Mozinho,Oldrões,Gallaecia,Roman Empire
Castro de Castro Verde,Castro Verde e Casével,Castro Verde,Portugal
Archaeological site of Cabeço do Vouga,"Trofa, Segadães e Lamas do Vouga",Lamas do Vouga,Portugal
Castro de Roques,"Subportela, Deocriste e Portela Susã",Subportela,Portugal
Castro de Lama de Ouriço,Tinhela e Alvarelhos,Alvarelhos,Portugal
Estação arqueológica da Pedra de Ouro,Carregado e Cadafais,Cadafais,Portugal
Castro of Monte Mozinho,Oldrões,Gallaecia,Portugal
Castro de Nandufe,Tondela e Nandufe,Nandufe,Portugal
Muralha das Portas de Montemuro,Parada de Ester e Ester,Parada de Ester,Portugal
Wall of Češov,Češov,Češovské valy,Czech Republic
Cava do Viriato,Viseu,Viseu,Portugal
